"AddedDate(GMT+0)","Application","Component","ComponentId","EntryType","EventType","InstanceId","Level","ProcessId","SessionId","Tenant","UserId","Message"
"2016-10-06 07:45:55.222","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine",,"TimeEnd","1006","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Configuring export manager: 252 ms"
"2016-10-06 07:45:55.222","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine",,"TimeStart","1006","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Rendering report 'sbi_Widget_Single_Charts' (0CD0C160-F112-4152-AB91-B1971968F4BF)"
"2016-10-06 07:45:55.223","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine",,"TimeEnd","1006","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Configuring export manager: 235 ms"
"2016-10-06 07:45:55.230","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine",,"TimeStart","1006","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Generating html for report 'sbi_Widget_ComparisonScatterComparisonTableCombination_Chart' (71B7780D-02EB-4B35-8038-B7C9A6484C06)"
"2016-10-06 07:45:55.230","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine",,"TimeStart","1006","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Generating html for report 'sbi_Widget_Single_Charts' (0CD0C160-F112-4152-AB91-B1971968F4BF)"
"2016-10-06 07:45:55.231","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine",,"TimeStart","1006","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Rendering report 'sbi_Widget_Single_Charts' (0CD0C160-F112-4152-AB91-B1971968F4BF)"
"2016-10-06 07:45:55.233","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine",,"TimeStart","1006","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Generating html for report 'sbi_Widget_Single_Charts' (0CD0C160-F112-4152-AB91-B1971968F4BF)"
"2016-10-06 07:45:55.294","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows"
"2016-10-06 07:45:55.294","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows"
"2016-10-06 07:45:55.294","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows: 0 ms"
"2016-10-06 07:45:55.294","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows: 0 ms"
"2016-10-06 07:45:55.295","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows"
"2016-10-06 07:45:55.295","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows: 0 ms"
"2016-10-06 07:45:55.296","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows"
"2016-10-06 07:45:55.296","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows: 0 ms"
"2016-10-06 07:45:55.298","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Calculating 6 bundled formulas."
"2016-10-06 07:45:55.300","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows"
"2016-10-06 07:45:55.300","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows: 0 ms"
"2016-10-06 07:45:55.300","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Calculating 6 bundled formulas."
"2016-10-06 07:45:55.301","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Calculating 6 bundled formulas."
"2016-10-06 07:45:55.304","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Calculating 70 bundled formulas."
"2016-10-06 07:45:55.312","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows"
"2016-10-06 07:45:55.313","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","AutoFitRows: 1 ms"
"2016-10-06 07:45:55.313","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Calculating 6 bundled formulas."
"2016-10-06 07:45:55.341","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","EndBundledRecalc - Delayed data read."
"2016-10-06 07:45:55.341","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes"
"2016-10-06 07:45:55.341","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes: 0 ms"
"2016-10-06 07:45:55.341","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","EndBundledRecalc - Delayed data read.: 0 ms"
"2016-10-06 07:45:55.342","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"General","50400","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Ended up with calculating 204 formulas."
"2016-10-06 07:45:55.342","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Calculating 70 bundled formulas.: 38 ms"
"2016-10-06 07:45:55.362","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Reporting.ApplicationStudio.ReportCatalog",,"TimeStart","60005","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Searching for report '76BC8C22-C3BB-4107-8C22-4D160DC1574E'"
"2016-10-06 07:45:55.362","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Reporting.ApplicationStudio.ReportCatalog",,"TimeEnd","60005","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","Searching for report '76BC8C22-C3BB-4107-8C22-4D160DC1574E': 0 ms"
"2016-10-06 07:45:55.377","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","EndBundledRecalc - Delayed data read."
"2016-10-06 07:45:55.378","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes"
"2016-10-06 07:45:55.378","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes: 0 ms"
"2016-10-06 07:45:55.386","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti"
"2016-10-06 07:45:55.389","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","EndBundledRecalc - Delayed data read."
"2016-10-06 07:45:55.390","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes"
"2016-10-06 07:45:55.390","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes: 0 ms"
"2016-10-06 07:45:55.390","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti"
"2016-10-06 07:45:55.391","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","EndBundledRecalc - Delayed data read."
"2016-10-06 07:45:55.391","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes"
"2016-10-06 07:45:55.391","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes: 0 ms"
"2016-10-06 07:45:55.392","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti"
"2016-10-06 07:45:55.394","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","EndBundledRecalc - Delayed data read."
"2016-10-06 07:45:55.394","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes"
"2016-10-06 07:45:55.394","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadSliceAttributes(class std::map<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo,struct std::less<class Infor::CStringT<wchar_t> const >,class std::allocator<struct std::pair<class Infor::CStringT<wchar_t> const ,class CAliasAttrInfo> > > &) const",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadSliceAttributes: 0 ms"
"2016-10-06 07:45:55.394","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti"
"2016-10-06 07:45:55.425","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeStart","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [CHANNEL].[INFOR_DUMMY] as &apos;0&apos; SELECT {[CHANNEL].DefaultMember, [CHANNEL].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] "
"2016-10-06 07:45:55.425","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeStart","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [CHANNEL].[INFOR_DUMMY] as &apos;0&apos; SELECT {[CHANNEL].DefaultMember, [CHANNEL].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] "
"2016-10-06 07:45:55.425","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeStart","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [CHANNEL].[INFOR_DUMMY] as &apos;0&apos; SELECT {[CHANNEL].DefaultMember, [CHANNEL].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] "
"2016-10-06 07:45:55.426","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeStart","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [CHANNEL].[INFOR_DUMMY] as &apos;0&apos; SELECT {[CHANNEL].DefaultMember, [CHANNEL].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] "
"2016-10-06 07:45:55.436","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeEnd","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [CHANNEL].[INFOR_DUMMY] as &apos;0&apos; SELECT {[CHANNEL].DefaultMember, [CHANNEL].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] : 10 ms"
"2016-10-06 07:45:55.445","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti: 52 ms"
"2016-10-06 07:45:55.445","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti"
"2016-10-06 07:45:55.445","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeStart","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [Period].[INFOR_DUMMY] as &apos;0&apos; SELECT {[Period].DefaultMember, [Period].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] "
"2016-10-06 07:45:55.451","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeEnd","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [CHANNEL].[INFOR_DUMMY] as &apos;0&apos; SELECT {[CHANNEL].DefaultMember, [CHANNEL].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] : 25 ms"
"2016-10-06 07:45:55.451","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti: 56 ms"
"2016-10-06 07:45:55.451","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti"
"2016-10-06 07:45:55.451","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeStart","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [MEASURE].[INFOR_DUMMY] as &apos;0&apos; SELECT {[MEASURE].DefaultMember, [MEASURE].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] "
"2016-10-06 07:45:55.511","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeEnd","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [CHANNEL].[INFOR_DUMMY] as &apos;0&apos; SELECT {[CHANNEL].DefaultMember, [CHANNEL].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] : 85 ms"
"2016-10-06 07:45:55.511","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti: 124 ms"
"2016-10-06 07:45:55.512","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeStart","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [MEASURE].[INFOR_DUMMY] as &apos;0&apos; SELECT {[MEASURE].DefaultMember, [MEASURE].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] "
"2016-10-06 07:45:55.512","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti"
"2016-10-06 07:45:55.515","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeEnd","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [CHANNEL].[INFOR_DUMMY] as &apos;0&apos; SELECT {[CHANNEL].DefaultMember, [CHANNEL].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] : 88 ms"
"2016-10-06 07:45:55.515","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeEnd","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti: 124 ms"
"2016-10-06 07:45:55.515","Application Studio Service Worker",".bool __cdecl DBAccess::CDBAccessService::ReadMemberGetMulti(const class CMemberGetParams &) const",,"TimeStart","60103","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","CDBAccessService::ReadMemberGetMulti"
"2016-10-06 07:45:55.515","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeStart","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [POS].[INFOR_DUMMY] as &apos;0&apos; SELECT {[POS].DefaultMember, [POS].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] "
"2016-10-06 07:45:55.517","Application Studio Service Worker","Mis.Olap.XmlaDriver.ExecuteRequest",,"TimeEnd","60003","WIN-BGCTL2CJP0V:8710","Debug","8332","urn:uuid:F1FEFD14-6D12-4DA6-906C-C7F8ACB9930F","single","admin","XMLA:ExecuteMDX: WITH Member [MEASURE].[INFOR_DUMMY] as &apos;0&apos; SELECT {[MEASURE].DefaultMember, [MEASURE].[INFOR_DUMMY]} ON 0, {} ON 1 FROM [ANALYSIS] : 65 ms"
